_id,text
ObjectId(5cafbf4172d501346cb8e86b),"RT @BrianMAGAswagga: There he is!!!
U up here visiting #MinneSnowta liddle @algore for Spring break???
#GlobalWarming is a big fat #Hoax 
#…"
ObjectId(5cafbf4272d501346cb8e86e),#SantaFeBotanical Garden to study #climatechange with new grant - KRQE https://t.co/YtQIad8jk6
ObjectId(5cafbf4772d501346cb8e871),"RT @RAN: Join April 30th as @lrallen, Executive Director of @RAN &amp; @yeampierre, Executive Director of @UPROSE discuss the urgency of the #c…"
ObjectId(5cafbf4972d501346cb8e874),"RT @belamoralesf: Consciousness, but also immediate and ambitious #ClimateActionNow. There’s no enough time left... #COP25 https://t.co/H8K…"
ObjectId(5cafbf4b72d501346cb8e877),"RT @UNDPNorway: #ClimateChange will lead to a chain reaction of ⤵️

➡️Extreme drought 
➡️Agriculture loss
➡️Food insecurity 

Vist https://…"
ObjectId(5cafbf4d72d501346cb8e87a),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafbf4f72d501346cb8e87d),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafbf5072d501346cb8e880),"RT @MikeHudema: Air pollution is now more deadly than war, smoking and TB. It kills 7 million people every year.

We have solutions to keep…"
ObjectId(5cafbf5272d501346cb8e883),RT @namastegoon: i actually can see this. is that weird? https://t.co/M3QdoHuKlX
ObjectId(5cafbf5472d501346cb8e886),RT @Sharonheal: Delighted to be part of this @hilaryjennings @Henry_McGhie @JuliesBicycle @bridgetmck https://t.co/FB3SlE9Bqb
ObjectId(5cafbf5872d501346cb8e889),"RT @WBrettWilson: You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies. 

You l…"
ObjectId(5cafbf5b72d501346cb8e88c),"RT @jessphoenix2018: ""We're a melting pot of astronomers, physicists, mathematicians and engineers, and that's what it took to achieve some…"
ObjectId(5cafbf5d72d501346cb8e88f),I'm with #ParentsForFuture because #ClimateChange will not simply go away if we refuse to look at it or continue to… https://t.co/bqqx7M0lTY
ObjectId(5cafbf5d72d501346cb8e892),#colonization and #climatechange have a lot more in common than we think. Here's my take and why we urgently need… https://t.co/ZkxmpejDLU
ObjectId(5cafbf6372d501346cb8e895),RT @IPCC_CH: Find the Summary for Policymakers of the Special Report on Global Warming of 1.5°C #sr15  on the report pages here: https://t.…
ObjectId(5cafbf6472d501346cb8e898),"RT @FP_Champagne: ""When tides rise and fires burn, we see the havoc nature can wreak.

Two weeks ago, our government partnered with the #To…"
ObjectId(5cafbf6772d501346cb8e89b),"RT @david_turnbull: Such a great line of questioning from @RepRashida, pushing big bank CEO's to stop financing fossil fuels. She's drawing…"
ObjectId(5cafbf6972d501346cb8e89e),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafbf6972d501346cb8e8a1),"RT @UNICEFBD: No home.
No food.
No education.

#ClimateChange is threatening the lives and futures of 19 million+ children in #Bangladesh.…"
ObjectId(5cafbf6b72d501346cb8e8a4),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafbf7372d501346cb8e8a7),@AprilLaJune https://t.co/ejI4Mhmo4y
ObjectId(5cafbf7372d501346cb8e8aa),"RT @AllanMargolin: 😵 RT @ClimateOpp

Somewhat surprising support for #climateaction: Trump-appointed energy official: #Climatechange is rea…"
ObjectId(5cafbf7572d501346cb8e8ad),"RT @DefraGovUK: Have you watched #OurPlanet yet?

#ClimateChange is threatening our wildlife. 🐘

That's why we're working to protect habita…"
ObjectId(5cafbf7572d501346cb8e8b0),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbf7772d501346cb8e8b3),RT @SeanBradbery: @QandA @ConversationEDU Why do you have people like Malcolm Roberts on your show? Why are you constantly creating false b…
ObjectId(5cafbf7872d501346cb8e8b6),@spooner_lindsay Jay Inslee is the only candidate making #ClimateChange a priority.  https://t.co/Dw7y86VVWN
ObjectId(5cafbf7872d501346cb8e8b9),"RT @Lidsville: As a friend just said, Well so much for Mr Trudeau's statement that no nation would leave billions of barrels of oil in the…"
ObjectId(5cafbf8872d501346cb8e8bc),Another Friday another #FridaysForFuture to demand meaningful actions to address #climatechange . My #podcasting te… https://t.co/cvJuJLr9ly
ObjectId(5cafbf8a72d501346cb8e8bf),happy to see my new paper in @PLOSONE with Vera L. Imperatriz-Fonseca and Tereza Giannini: #ClimateChange impact on… https://t.co/AMCPkOS5tJ
ObjectId(5cafbf8e72d501346cb8e8c2),"RT @UNFCCC: The logo for the December @UN #ClimateChange conference #COP25 in Santiago, Chile, has been released! Follow the official host…"
ObjectId(5cafbf9072d501346cb8e8c5),"RT @SenatorTomUdall: At the behest of industry, Trump admin killed #CutMethane rules—a foolish mistake.

This new report on #methane waste…"
ObjectId(5cafbf9272d501346cb8e8c8),"RT @BrianMAGAswagga: There he is!!!
U up here visiting #MinneSnowta liddle @algore for Spring break???
#GlobalWarming is a big fat #Hoax 
#…"
ObjectId(5cafbf9672d501346cb8e8cb),"RT @torennoj: D’où l’intérêt de faire 4 enfants, au cas où. https://t.co/CrwKK5ucTM"
ObjectId(5cafbf9d72d501346cb8e8ce),RT @AOC: Sec. John Kerry: “Congresswoman Ocasio-Cortez  has in fact offered more leadership in one day or in one week than President Trump…
ObjectId(5cafbf9d72d501346cb8e8d1),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbf9f72d501346cb8e8d4),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafbfa272d501346cb8e8d7),RT @IPCC_CH: Find the Summary for Policymakers of the Special Report on Global Warming of 1.5°C #sr15  on the report pages here: https://t.…
ObjectId(5cafbfa572d501346cb8e8da),"Some rear moment of #MSDhoni.
#GlobalWarming 🔥🔥 in today's #VivoIPL. 
This is for the justice of #spirit. 😎
#CSKvRR… https://t.co/DtohJkDzQT"
ObjectId(5cafbfa872d501346cb8e8dd),"RT @GreenpeaceEU: “Brexit is not the only emergency.”

The EU must tackle #climatechange now, and an emergency EU climate summit would be a…"
ObjectId(5cafbfaa72d501346cb8e8e0),"RT @SenatorTomUdall: At the behest of industry, Trump admin killed #CutMethane rules—a foolish mistake.

This new report on #methane waste…"
ObjectId(5cafbfac72d501346cb8e8e3),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbfae72d501346cb8e8e6),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbfb072d501346cb8e8e9),"RT @johnpauljos: ""When Rome burns, Nero Fiddles"" is apt now.
Iceland is reaping benefits out of new shipping routes opened up by melting of…"
ObjectId(5cafbfb372d501346cb8e8ec),#OurPlanet
ObjectId(5cafbfb372d501346cb8e8ef),RT @johnpauljos: #ClimateChange deniers should see this. https://t.co/9qXyBA1cBW
ObjectId(5cafbfb472d501346cb8e8f2),"RT @SenatorTomUdall: At the behest of industry, Trump admin killed #CutMethane rules—a foolish mistake.

This new report on #methane waste…"
ObjectId(5cafbfb772d501346cb8e8f5),"RT @LogicorEnergy: How big is your carbon footprint? 👣
Use this calculator to work it out and see how close you are to the 2020 target! It…"
ObjectId(5cafbfb772d501346cb8e8f8),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbfb972d501346cb8e8fb),RT @fred_fulford: We can't keep ignoring the impact of air travel on the grounds that 'everyone does it'. Travelling the world by flight at…
ObjectId(5cafbfbb72d501346cb8e8fe),RT @C3Heditor: @realDonaldTrump does it again: Winning!! Quickly stomping out the @BarackObama peak warming rates that were the highest sin…
ObjectId(5cafbfbc72d501346cb8e901),RT @dzarrilli: WATCH: great use of tech to visualize the coming reality of #climatechange ⬇️⬇️⬇️ https://t.co/M4PYxhZW1H
ObjectId(5cafbfc372d501346cb8e904),RT @MyThirstyBrain: #colonization and #climatechange have a lot more in common than we think. Here's my take and why we urgently need #educ…
ObjectId(5cafbfc672d501346cb8e907),"RT @Environment2022: Polar bears discussing global warming
#Polarbears #climatechange https://t.co/hJcUSZVtx5"
ObjectId(5cafbfc672d501346cb8e90a),RT @CoyoteGulch: What is your plan to phase out #FossilFuels? What are you doing personally to mitigate #GlobalWarming? https://t.co/ySO0Ys…
ObjectId(5cafbfc772d501346cb8e90d),"RT @jessphoenix2018: ""We're a melting pot of astronomers, physicists, mathematicians and engineers, and that's what it took to achieve some…"
ObjectId(5cafbfc872d501346cb8e910),"RT @johnpauljos: #ClimateStrike on April 12 in Delhi.
#IndiaElections2019 already going on &amp; political parties don't have any concern towar…"
ObjectId(5cafbfce72d501346cb8e913),"#Santé: 17% en France, un tiers à Paris. C'est la proportion de cas d'#asthme de l'enfant liés à la #pollution de l… https://t.co/theqrkPVWr"
ObjectId(5cafbfd072d501346cb8e916),"RT @WBrettWilson: You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies. 

You l…"
ObjectId(5cafbfd472d501346cb8e919),"RT @klshall: In Southwest Alaska, the ice roads are melting because of #climatechange. Bethel experienced the warmest February and March an…"
ObjectId(5cafbfe872d501346cb8e91c),"RT @WBrettWilson: You employ some of the stupidest fuckers available to run your non-charity intiatives - making money off of lies. 

You l…"
ObjectId(5cafbfeb72d501346cb8e91f),@gorman_mary @JonathanWNV @cathmckenna @ElizabethMay The scientist that was at the Fisheries Association meet yeste… https://t.co/QxTQrOjJen
ObjectId(5cafbfeb72d501346cb8e922),"""Activists say they fear the move, which reflects #Bolsonaro’s oft-stated skepticism about environmental organizati… https://t.co/cRPMLm9pzS"
ObjectId(5cafbfec72d501346cb8e925),"A Republican congressman recently accused John Kerry of pushing #climatechange “pseudoscience"" at a committee heari… https://t.co/B69yd0IAup"
ObjectId(5cafbfec72d501346cb8e928),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafbfef72d501346cb8e92b),"RT @TheAmandaShea: .@AOC is willing to acknowledge that there's a crisis at the border, but only to the extent to claim it's caused by #cli…"
ObjectId(5cafbff972d501346cb8e92e),"RT @annemariayritys: Why Are Sea Levels Rising Worldwide? Find out here: https://t.co/2jj3RlII6T
#climatechange #climateaction https://t.co…"
ObjectId(5cafbffa72d501346cb8e931),"You may not believe in #ClimateChange, but @DeptofDefense sure does consider it as a ""direct threat"" to national se… https://t.co/Q68pj9uNL9"
ObjectId(5cafbffb72d501346cb8e934),RT @bl_preston: My hard copies of the Research Handbook on #Climatechange Adaptation Policy just arrived. Order your copy today or download…
ObjectId(5cafbffd72d501346cb8e937),"RT @SenatorTomUdall: At the behest of industry, Trump admin killed #CutMethane rules—a foolish mistake.

This new report on #methane waste…"
ObjectId(5cafbffe72d501346cb8e93a),"RT @tedlieu: I'm thinking that if Albert Einstein were alive today, he would be super happy at this discovery and super distressed that the…"
ObjectId(5cafbfff72d501346cb8e93d),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafc00372d501346cb8e940),"RT @SenatorTomUdall: At the behest of industry, Trump admin killed #CutMethane rules—a foolish mistake.

This new report on #methane waste…"
ObjectId(5cafc00572d501346cb8e943),RT @evankirstel: The @weatherchannel is using mind-blowing immersive #CGI to show the very real dangers of #climatechange https://t.co/u5J9…
ObjectId(5cafc00a72d501346cb8e946),RT @Dragofix: Illegal online #sales driving #mercury #pollution crisis in #Indonesia https://t.co/9B33FTkwsF #environment #business #Shopee…
ObjectId(5cafc02372d501346cb8e949),"Half a Million Live in #Flood #Zones, and the #Government Is Paying #hud @HUDgov @SecretaryCarson #climatechange… https://t.co/FA5j31gsxY"
ObjectId(5cafc02772d501346cb8e94c),"RT @ericparis1213: #Santé: 17% en France, un tiers à Paris. C'est la proportion de cas d'#asthme de l'enfant liés à la #pollution de la rou…"
ObjectId(5cafc02d72d501346cb8e94f),@MaryAliceBisho2 Jay Inslee is the only candidate making #ClimateChange a priority.  https://t.co/Dw7y86VVWN
ObjectId(5cafc03d72d501346cb8e952),"RT @meatfreeplate: The best time to start reducing emissions was 25 years ago. The second best time is NOW!

#ThursdayThoughts #ClimateChan…"
ObjectId(5cafc04c72d501346cb8e955),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafc05872d501346cb8e958),"RT @PolarBears: For polar bears and for people, we must take action on climate change.  https://t.co/yATznfyZtB"
ObjectId(5cafc05c72d501346cb8e95b),"RT @civorep: @JeffreyWHills1 @TedAbram1 Would love to see a study - what % of politicians, scientists &amp; activists who push the #ClimateChan…"
ObjectId(5cafc05f72d501346cb8e95e),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafc06072d501346cb8e961),"RT @labourlewis: Given this Govt’s shameful record of banning onshore wind, giving the green light to fracking and axing ⁦the #solar export…"
ObjectId(5cafc06472d501346cb8e964),RT @infobencana: Agus dan Van Noordwijk (2007) melaporkan bahwa pembakaran hutan alami pada lahan gambut menyebabkan pelepasan CO 2 sebanya…
ObjectId(5cafc06572d501346cb8e967),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafc06b72d501346cb8e96a),"RT @daveyk317: RT: The Abbott-Turnbull-Morrison Govt has delivered fear, division, hatred and lies. It has served the interests of its bill…"
ObjectId(5cafc06d72d501346cb8e96d),Thank you for always fighting the good fight @SenatorTomUdall!
ObjectId(5cafc06d72d501346cb8e970),RT @LGIM: #CorpGov is raising market standards for our society. This year our team has been tackling #plastics and #ClimateChange https://t…
ObjectId(5cafc06d72d501346cb8e973),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
